,age,workclass,education,matrial,occupation,relationship,race,sex,work-per-week,country,salary
41520,29,3,9,4,9,5,4,1,45,38,1
41521,44,4,15,2,2,0,4,1,55,38,1
41522,50,3,0,2,2,0,4,1,40,38,1
41523,37,4,12,2,10,0,1,1,40,29,1
41524,41,3,12,2,9,0,1,1,56,19,1
41525,53,0,9,2,3,0,4,1,48,38,1
41526,32,3,10,2,3,1,2,1,65,14,1
41527,54,3,14,2,3,0,4,1,70,38,1
41528,52,3,9,2,3,0,3,1,50,38,1
41529,41,3,11,2,2,0,4,1,40,38,1
41530,53,0,11,2,3,0,2,1,40,38,1
41531,42,0,9,2,3,0,4,1,50,38,1
41532,38,3,8,2,6,0,4,1,49,38,1
41533,54,3,11,1,3,5,4,0,60,38,1
41534,39,0,10,2,0,3,4,0,20,38,1
41535,39,0,12,2,9,0,4,1,40,38,1
41536,39,3,9,2,9,0,1,0,48,29,1
41537,60,3,0,2,12,0,4,1,50,38,1
41538,45,1,14,2,2,0,4,1,40,24,1
41539,61,0,15,2,2,0,4,1,40,38,1
41540,70,3,14,2,9,0,4,1,49,38,1
41541,58,3,15,2,2,0,4,1,40,38,1
41542,38,3,9,2,11,0,4,1,40,38,1
41543,43,3,14,2,10,0,4,1,55,38,1
41544,51,3,11,2,0,3,4,0,40,38,1
41545,63,1,15,2,12,0,3,1,40,38,1
41546,52,3,15,2,2,0,4,1,40,38,1
41547,59,4,10,2,9,0,4,1,60,38,1
41548,39,3,9,2,9,3,4,0,19,38,1
41549,50,8,11,2,14,1,4,0,40,38,1
41550,78,4,9,2,3,0,4,1,44,38,1
41551,35,3,8,2,2,0,1,1,40,29,1
41552,32,3,10,2,3,0,1,1,40,17,1
41553,42,3,11,2,2,0,4,1,99,38,1
41554,41,3,7,0,9,2,4,0,40,38,1
41555,25,3,9,2,9,0,4,1,45,38,1
41556,42,3,9,2,3,0,4,1,45,38,1
41557,33,3,12,2,9,0,4,1,44,38,1
41558,57,3,11,2,11,0,2,1,40,37,1
41559,44,4,9,2,3,0,4,1,70,38,1
41560,47,5,14,0,10,1,4,1,65,38,1
41561,39,3,9,2,1,3,4,0,22,38,1
41562,44,3,8,2,10,0,4,1,24,38,1
41563,38,3,9,2,11,0,4,1,40,38,1
41564,43,3,15,0,11,2,4,0,55,38,1
41565,36,4,9,3,9,4,4,0,30,40,1
41566,40,2,8,4,9,5,4,1,40,38,1
41567,29,6,10,2,2,0,4,1,40,38,1
41568,48,3,15,2,1,0,4,1,40,38,1
41569,55,3,15,2,11,0,4,1,40,38,1
41570,24,3,10,2,12,0,4,1,44,38,1
41571,39,3,11,2,9,0,4,1,50,38,1
41572,36,3,8,2,0,0,4,1,40,38,1
41573,34,3,15,2,9,0,4,1,50,38,1
41574,52,4,9,2,3,0,4,1,50,38,1
41575,45,3,6,2,6,0,4,1,40,38,1
41576,38,3,8,2,9,3,4,0,36,38,1
41577,45,3,11,2,2,0,4,1,60,38,1
41578,34,3,15,2,3,0,4,1,50,38,1
41579,46,2,9,2,3,0,4,1,49,38,1
41580,45,3,10,0,12,5,4,1,48,38,1
41581,59,0,9,2,0,0,2,1,40,38,1
41582,56,3,11,2,11,0,4,1,50,38,1
41583,61,3,14,2,2,0,4,1,45,38,1
41584,51,4,7,2,11,0,4,1,38,38,1
41585,38,3,10,2,6,0,4,1,50,38,1
41586,34,3,15,2,12,0,2,1,40,38,1
41587,47,3,10,2,7,0,2,1,60,38,1
41588,50,3,11,2,13,0,4,1,40,38,1
41589,51,3,11,2,2,0,4,1,40,38,1
41590,32,3,4,2,5,3,1,0,40,24,1
41591,38,3,7,2,9,0,4,1,40,38,1
41592,73,3,14,2,9,0,4,1,50,38,1
41593,44,3,11,2,2,0,4,1,70,38,1
41594,31,3,9,4,11,5,3,1,40,38,1
41595,54,3,15,2,11,0,4,1,45,38,1
41596,35,4,9,0,9,5,2,0,40,38,1
41597,25,3,11,2,13,0,4,1,40,38,1
41598,34,3,9,2,3,0,4,1,50,41,1
41599,44,4,10,2,3,0,4,1,45,38,1
41600,43,3,9,2,6,0,4,1,40,38,1
41601,44,3,9,2,9,0,4,1,40,38,1
41602,53,4,11,2,2,0,2,1,45,38,1
41603,28,3,9,2,11,0,4,1,45,38,1
41604,53,3,10,2,11,0,4,1,60,38,1
41605,38,3,11,4,9,5,4,0,40,38,1
41606,37,3,9,2,3,0,4,1,50,38,1
41607,68,3,9,2,9,0,4,1,55,38,1
41608,39,3,9,2,11,0,4,1,55,38,1
41609,57,3,11,0,2,5,4,1,50,38,1
41610,28,3,10,2,5,3,3,0,40,25,1
41611,43,3,8,2,3,0,4,1,40,38,1
41612,46,3,9,2,11,0,4,1,40,38,1
41613,37,3,8,2,2,0,4,1,40,38,1
41614,35,3,9,2,11,0,4,1,45,38,1
41615,32,3,12,2,9,0,4,1,43,38,1
41616,40,3,15,2,12,0,4,1,49,38,1
41617,45,4,14,2,9,0,4,1,44,38,1
41618,33,1,15,2,10,0,4,1,40,38,1
41619,41,3,11,2,2,0,4,1,40,38,1
41620,55,4,11,2,11,0,4,1,50,38,1
41621,39,3,9,2,3,0,4,1,40,38,1
41622,51,3,7,2,12,0,4,1,40,38,1
41623,36,3,11,2,2,0,4,1,50,38,1
41624,29,3,9,2,3,0,1,1,40,16,1
41625,54,3,10,2,2,3,4,0,30,38,1
41626,31,0,14,2,9,0,4,1,40,38,1
41627,24,3,9,2,9,0,4,1,44,38,1
41628,45,1,15,2,10,0,4,1,40,38,1
41629,33,3,7,2,9,0,4,1,40,38,1
41630,30,3,9,2,11,0,4,1,50,38,1
41631,47,2,11,2,5,2,3,0,15,38,1
41632,54,2,8,2,9,0,4,1,50,9,1
41633,46,3,9,2,2,0,4,1,44,38,1
41634,43,4,9,4,11,5,4,1,50,38,1
41635,47,3,15,0,11,1,4,0,45,38,1
41636,42,3,15,2,11,0,4,1,50,38,1
41637,54,3,1,2,4,0,2,1,37,8,1
41638,29,3,8,2,11,0,4,1,50,38,1
41639,41,3,9,2,3,0,4,1,60,38,1
41640,34,3,15,2,6,0,4,1,40,38,1
41641,53,3,9,2,3,0,3,1,40,38,1
41642,49,3,11,2,2,0,4,1,45,38,1
41643,41,3,9,4,9,5,4,0,37,38,1
41644,31,3,10,2,11,0,4,1,55,38,1
41645,39,1,15,4,10,5,3,0,40,38,1
41646,31,3,15,2,3,0,4,1,40,38,1
41647,36,3,15,2,6,0,4,1,40,38,1
41648,42,6,11,2,3,0,4,1,40,38,1
41649,34,5,10,4,9,5,4,0,55,38,1
41650,41,5,14,2,9,0,4,1,50,38,1
41651,44,3,9,2,9,0,2,1,50,38,1
41652,59,3,10,2,9,0,4,1,50,38,1
41653,41,3,12,2,9,0,4,1,40,38,1
41654,50,3,9,5,9,5,4,1,40,38,1
41655,64,4,10,2,3,0,4,1,59,38,1
41656,67,6,14,2,13,0,4,1,48,38,1
41657,28,3,9,2,3,0,4,1,45,38,1
41658,45,3,8,0,2,5,4,1,70,38,1
41659,64,0,7,2,3,0,4,1,41,38,1
41660,42,3,9,2,3,0,4,1,40,38,1
41661,54,0,11,2,0,0,4,1,40,38,1
41662,31,1,14,2,9,2,4,0,40,9,1
41663,39,3,15,0,3,5,4,1,50,38,1
41664,34,8,8,2,14,2,4,0,56,38,1
41665,64,4,13,2,9,0,4,1,9,38,1
41666,34,3,8,2,7,0,4,0,30,38,1
41667,58,3,9,2,3,0,4,1,50,38,1
41668,24,3,15,2,4,0,4,0,49,38,1
41669,52,0,15,2,9,0,4,1,40,38,1
41670,51,1,11,2,9,3,4,0,40,38,1
41671,59,3,9,2,9,0,4,1,44,38,1
41672,40,3,11,2,5,0,4,1,40,38,1
41673,40,3,7,2,11,0,4,1,50,38,1
41674,51,4,14,2,9,0,4,1,70,38,1
41675,38,3,10,3,2,4,4,1,90,38,1
41676,50,0,12,2,9,0,4,1,40,38,1
41677,36,3,8,2,11,3,4,0,36,38,1
41678,46,5,11,2,11,0,4,1,80,38,1
41679,52,1,12,2,9,3,4,0,40,38,1
41680,47,2,8,2,1,3,2,0,35,38,1
41681,35,3,9,2,11,0,4,1,45,38,1
41682,66,8,9,2,14,0,4,1,37,38,1
41683,39,3,9,2,9,0,4,1,55,38,1
41684,41,3,10,0,2,1,2,0,89,38,1
41685,55,3,12,0,3,1,4,1,40,38,1
41686,45,3,11,1,11,2,4,0,40,38,1
41687,66,3,15,2,11,0,4,1,40,38,1
41688,41,3,9,2,2,0,4,1,55,38,1
41689,38,4,9,2,3,0,2,1,64,38,1
41690,51,3,9,2,11,0,4,1,40,38,1
41691,55,3,9,2,3,0,4,1,50,38,1
41692,50,3,11,2,6,0,4,1,40,38,1
41693,41,3,11,2,11,0,4,1,49,38,1
41694,52,2,10,3,9,5,4,1,30,38,1
41695,34,3,9,2,9,0,4,1,47,38,1
41696,46,3,11,2,6,0,4,1,40,38,1
41697,42,3,9,2,3,0,4,1,40,38,1
41698,29,3,11,2,6,0,1,1,40,38,1
41699,39,3,9,2,0,0,4,1,40,38,1
41700,35,3,14,2,9,0,4,1,80,38,1
41701,33,3,11,0,2,0,4,0,50,38,1
41702,70,3,9,2,3,0,4,1,40,38,1
41703,60,3,11,2,2,0,4,1,40,38,1
41704,79,5,10,2,11,0,4,1,21,38,1
41705,27,3,9,2,9,3,4,0,40,38,1
41706,44,3,11,2,10,0,2,1,40,38,1
41707,47,3,10,2,11,0,4,1,29,38,1
41708,44,4,10,2,3,0,4,1,60,38,1
41709,38,3,9,2,10,0,4,1,60,38,1
41710,30,8,9,2,14,0,4,0,50,38,1
41711,28,3,9,2,3,3,4,0,50,38,1
41712,53,1,11,1,0,3,4,0,40,38,1
41713,47,3,7,4,11,1,4,1,40,38,1
41714,32,3,9,2,11,0,4,1,40,38,1
41715,53,3,11,2,6,0,4,1,40,38,1
41716,58,3,11,2,13,0,4,1,60,38,1
41717,48,3,9,2,3,0,2,1,40,38,1
41718,33,4,9,2,3,1,4,0,55,38,1
41719,41,0,9,2,3,0,4,1,50,38,1
41720,36,3,8,2,3,0,4,1,50,38,1
41721,42,3,15,0,10,4,4,0,50,38,1
41722,52,3,9,4,7,5,4,1,50,21,1
41723,47,3,11,2,2,0,4,1,40,38,1
41724,35,6,11,2,9,0,4,1,40,38,1
41725,36,5,14,2,9,2,4,0,50,38,1
41726,30,3,15,0,3,5,4,0,50,38,1
41727,58,3,15,2,2,0,4,1,43,38,1
41728,46,3,11,2,0,0,2,1,40,38,1
41729,45,3,11,2,6,0,4,1,43,38,1
41730,56,0,9,5,9,5,4,0,40,38,1
41731,54,4,10,2,2,0,1,0,18,2,1
41732,35,3,12,3,3,2,4,0,47,7,1
41733,55,3,11,2,3,0,4,1,55,38,1
41734,41,2,14,2,9,0,4,1,45,38,1
41735,37,3,12,2,3,0,4,1,60,38,1
41736,36,3,9,2,6,0,2,1,36,38,1
41737,26,5,15,2,2,0,2,1,40,38,1
41738,29,5,8,2,9,0,4,1,40,38,1
41739,54,4,10,2,8,0,4,1,60,38,1
41740,26,2,15,2,12,0,4,1,55,38,1
41741,37,3,11,2,3,0,4,1,60,38,1
41742,48,3,11,2,2,0,4,1,70,38,1
41743,23,2,5,2,1,3,2,0,38,15,1
41744,33,3,15,2,12,0,2,1,40,38,1
41745,59,3,15,0,2,0,4,1,43,38,1
41746,39,3,12,2,3,0,4,1,50,38,1
41747,45,3,7,2,3,0,4,1,50,38,1
41748,39,3,14,2,9,0,4,0,45,38,1
41749,61,5,9,2,9,0,4,1,60,38,1
41750,46,3,14,2,9,0,4,1,39,38,1
41751,37,3,8,2,2,0,4,1,40,38,1
41752,29,0,8,2,2,0,4,1,40,38,1
41753,46,3,11,2,11,0,4,1,45,38,1
41754,37,3,7,2,11,0,4,1,40,38,1
41755,39,3,15,0,4,5,4,1,50,38,1
41756,61,3,9,0,11,4,4,0,40,38,1
41757,35,1,11,2,2,0,4,1,40,38,1
41758,47,3,14,2,9,0,1,1,55,35,1
41759,45,3,15,2,11,0,4,1,40,38,1
41760,63,4,11,2,3,0,4,1,45,38,1
41761,49,4,14,2,9,0,4,1,60,38,1
41762,45,3,9,2,9,0,4,1,40,38,1
41763,44,3,7,2,11,0,4,1,40,38,1
41764,43,0,9,5,3,2,4,0,40,38,1
41765,43,3,10,2,12,0,4,1,65,38,1
41766,45,3,9,2,9,0,4,1,50,38,1
41767,66,3,9,2,8,0,4,1,40,38,1
41768,47,3,10,2,12,0,4,1,47,21,1
41769,52,3,10,2,3,3,4,0,40,38,1
41770,45,1,8,2,10,0,4,1,50,38,1
41771,30,3,15,2,1,0,4,1,40,38,1
41772,44,3,15,2,3,0,4,1,40,38,1
41773,30,2,9,2,10,0,4,1,45,38,1
41774,39,3,11,2,2,0,4,1,40,38,1
41775,69,4,9,2,3,0,4,1,43,38,1
41776,47,3,15,2,8,0,4,1,40,38,1
41777,37,2,15,2,1,0,1,1,40,29,1
41778,41,3,14,2,9,0,4,1,65,38,1
41779,28,3,12,2,9,0,4,1,40,38,1
41780,49,3,11,2,2,0,4,1,40,38,1
41781,72,4,15,2,3,0,4,1,25,38,1
41782,30,3,15,2,11,0,4,1,45,38,1
41783,47,3,9,2,3,0,4,1,60,38,1
41784,52,3,15,2,2,0,4,1,50,38,1
41785,55,3,9,2,3,0,4,1,40,38,1
41786,38,3,15,2,2,0,2,1,40,38,1
41787,26,3,9,2,11,3,4,0,41,38,1
41788,49,2,12,2,3,0,4,1,50,38,1
41789,41,0,15,2,9,0,4,1,44,38,1
41790,35,3,9,2,9,0,4,1,50,38,1
41791,33,0,14,2,9,1,4,0,40,38,1
41792,60,3,11,2,3,0,4,1,50,38,1
41793,61,3,11,2,0,0,4,1,40,38,1
41794,47,3,9,2,3,0,4,1,60,38,1
41795,31,3,9,2,0,0,4,1,50,38,1
41796,46,3,9,2,9,0,4,1,60,38,1
41797,30,3,14,2,9,0,4,1,60,38,1
41798,38,3,9,2,11,0,4,1,50,38,1
41799,47,3,9,2,3,0,4,1,44,38,1
41800,49,0,7,2,2,0,4,1,40,38,1
41801,39,4,10,2,10,3,2,0,53,5,1
41802,39,3,11,2,2,0,4,1,40,38,1
41803,43,3,14,2,9,1,4,0,50,38,1
41804,43,3,9,2,10,0,4,1,55,38,1
41805,41,3,14,2,9,2,4,0,32,38,1
41806,46,3,12,2,3,0,4,1,65,38,1
41807,43,3,11,2,11,0,4,1,68,38,1
41808,33,3,7,2,9,0,4,1,40,38,1
41809,37,1,11,2,10,0,4,1,40,38,1
41810,29,3,9,4,3,5,4,0,45,38,1
41811,41,3,9,2,3,0,4,1,60,38,1
41812,54,2,10,2,3,0,4,1,60,38,1
41813,38,3,9,2,11,0,4,1,40,38,1
41814,66,3,9,2,9,0,4,1,40,38,1
41815,54,3,9,2,2,0,4,1,45,38,1
41816,59,3,14,2,9,0,4,1,35,38,1
41817,30,3,9,3,3,1,4,0,45,38,1
41818,30,3,9,2,10,2,4,0,55,38,1
41819,42,3,8,2,11,0,4,1,45,38,1
41820,48,3,9,2,9,0,4,1,55,38,1
41821,42,0,12,2,9,0,4,1,40,38,1
41822,43,3,15,4,13,1,4,1,50,38,1
41823,45,6,11,2,9,0,4,1,45,38,1
41824,44,1,11,2,9,0,4,1,50,38,1
41825,46,3,15,2,11,0,4,1,45,38,1
41826,33,6,10,2,9,2,4,0,50,38,1
41827,54,4,13,2,9,0,4,1,30,38,1
41828,39,3,11,2,2,0,4,1,40,38,1
41829,28,3,9,2,0,0,4,1,40,40,1
41830,38,2,3,2,9,0,4,1,41,2,1
41831,52,2,12,2,9,0,4,0,45,38,1
41832,53,5,10,2,9,0,4,1,50,39,1
41833,25,2,15,2,3,0,4,1,40,38,1
41834,39,3,9,0,3,3,4,0,50,38,1
41835,47,3,7,2,9,1,2,0,40,38,1
41836,56,3,10,2,2,0,4,1,35,38,1
41837,51,3,11,2,6,0,2,1,40,38,1
41838,38,3,9,2,3,0,4,1,50,38,1
41839,29,3,7,2,10,3,3,0,45,38,1
41840,54,3,11,2,0,0,4,1,40,38,1
41841,71,0,15,2,2,0,4,0,39,38,1
41842,35,3,7,3,0,0,4,0,40,38,1
41843,50,3,9,2,9,0,4,0,70,38,1
41844,30,3,11,2,3,0,4,1,50,38,1
41845,45,3,9,2,2,0,4,1,45,38,1
41846,55,3,11,2,2,0,4,1,40,38,1
41847,59,3,8,2,2,0,4,1,20,38,1
41848,31,1,8,2,10,1,4,0,37,26,1
41849,49,3,8,2,11,0,4,1,27,38,1
41850,40,3,11,2,2,0,4,1,45,38,1
41851,39,0,12,2,9,0,4,1,40,38,1
41852,34,6,11,2,9,0,4,1,38,38,1
41853,60,3,11,2,10,0,4,1,40,38,1
41854,36,3,9,2,9,0,4,1,40,38,1
41855,65,3,9,2,11,0,4,1,6,38,1
41856,28,3,10,2,1,0,4,1,40,29,1
41857,31,3,7,2,3,0,4,1,55,38,1
41858,30,4,8,2,9,0,4,1,65,38,1
41859,45,4,11,2,2,0,4,1,50,38,1
41860,44,4,9,2,3,0,4,1,35,38,1
41861,50,3,9,0,2,4,4,1,55,38,1
41862,58,3,15,2,0,2,4,0,40,38,1
41863,57,3,15,2,10,0,4,1,40,38,1
41864,45,0,11,2,2,0,3,1,40,38,1
41865,36,3,9,2,9,0,4,1,40,38,1
41866,25,3,9,2,9,0,4,1,45,38,1
41867,53,2,12,0,9,5,3,0,40,38,1
41868,36,3,12,2,3,0,4,1,40,38,1
41869,34,3,15,2,11,0,4,1,55,38,1
41870,34,3,1,0,2,1,4,0,40,38,1
41871,33,3,11,2,3,0,4,1,45,38,1
41872,38,3,15,2,11,0,4,1,40,38,1
41873,41,4,14,2,9,0,4,1,65,38,1
41874,30,4,12,3,8,0,2,1,50,20,1
41875,47,3,15,2,2,0,4,1,40,38,1
41876,25,3,8,2,11,3,4,0,42,38,1
41877,49,3,11,2,11,0,4,1,48,38,1
41878,36,3,15,2,1,0,4,1,50,38,1
41879,58,3,11,1,11,0,4,0,40,38,1
41880,44,0,11,2,10,0,4,1,50,38,1
41881,35,3,6,2,6,0,4,1,40,39,1
41882,30,3,9,2,0,3,2,0,40,38,1
41883,50,4,9,2,10,0,1,1,40,2,1
41884,45,3,11,2,3,0,3,1,60,7,1
41885,51,0,11,2,2,0,4,1,40,38,1
41886,43,0,15,2,3,0,3,1,39,38,1
41887,44,3,11,2,6,0,4,1,45,38,1
41888,54,3,15,2,10,0,4,1,40,38,1
41889,41,3,9,2,2,0,1,1,40,23,1
41890,41,3,9,2,9,0,4,1,60,38,1
41891,39,0,6,2,6,0,4,1,40,38,1
41892,48,0,11,4,3,5,4,1,55,38,1
41893,41,4,12,2,3,0,4,1,50,38,1
41894,46,3,7,2,2,0,4,1,40,38,1
41895,57,3,9,2,3,0,4,1,50,38,1
41896,71,4,9,2,10,0,4,1,50,38,1
41897,43,3,11,2,3,0,4,1,50,38,1
41898,41,3,11,2,2,0,4,1,40,38,1
41899,35,3,7,2,7,2,4,0,35,38,1
41900,38,3,11,2,8,0,4,1,65,38,1
41901,33,6,10,2,9,0,4,1,50,38,1
41902,40,3,11,2,2,3,4,0,40,38,1
41903,55,3,9,2,9,0,4,1,40,38,1
41904,62,3,9,2,2,0,4,1,50,38,1
41905,44,3,15,2,2,0,4,1,40,38,1
41906,37,5,11,2,3,0,4,1,60,38,1
41907,51,4,8,2,11,0,4,1,55,38,1
41908,49,3,9,2,3,3,4,0,20,38,1
41909,48,3,11,2,0,0,4,1,70,38,1
41910,64,3,11,2,10,0,4,1,9,38,1
41911,42,1,9,2,9,3,4,0,45,38,1
41912,47,3,9,2,9,0,4,1,40,38,1
41913,38,3,9,2,11,0,4,1,40,38,1
41914,49,3,9,2,3,0,4,1,45,38,1
41915,60,3,7,2,0,0,4,1,35,38,1
41916,51,3,15,2,3,0,4,1,60,38,1
41917,34,3,9,2,12,0,1,1,40,38,1
41918,43,3,9,2,3,0,4,1,60,38,1
41919,58,3,8,6,3,2,2,0,40,38,1
41920,49,3,15,2,2,0,4,1,40,38,1
41921,51,3,9,2,9,0,4,1,67,38,1
41922,40,3,9,2,3,0,4,1,50,38,1
41923,23,6,15,4,12,3,1,1,52,35,1
41924,42,3,11,2,5,0,4,1,40,38,1
41925,34,3,8,2,0,0,2,1,45,38,1
41926,58,3,12,2,3,0,2,1,20,38,1
41927,56,3,9,2,3,0,4,1,40,38,1
41928,44,3,7,2,11,0,4,1,40,38,1
41929,38,3,1,2,4,0,4,1,46,38,1
41930,29,3,9,2,3,0,4,1,50,38,1
41931,27,3,9,2,11,0,1,1,40,17,1
41932,34,3,9,2,11,0,4,1,40,38,1
41933,36,3,8,2,6,0,4,1,40,38,1
41934,56,3,9,2,9,0,4,1,40,38,1
41935,48,4,13,2,10,0,4,1,85,38,1
41936,44,3,9,3,9,0,4,1,40,38,1
41937,46,4,15,2,11,0,4,1,60,38,1
41938,58,3,15,2,1,4,4,0,17,38,1
41939,35,3,11,2,11,0,4,1,50,38,1
41940,43,3,11,2,2,0,4,1,40,38,1
41941,48,3,15,2,7,0,4,1,40,38,1
41942,41,3,9,0,11,5,4,1,40,38,1
41943,81,3,14,2,9,0,4,1,35,38,1
41944,75,7,10,2,13,0,4,1,40,1,1
41945,42,0,14,2,9,0,1,1,50,18,1
41946,46,3,11,2,3,3,4,0,40,38,1
41947,42,3,9,2,11,0,4,1,50,38,1
41948,34,3,9,2,11,0,4,1,60,38,1
41949,43,3,11,2,3,0,4,1,50,38,1
41950,52,0,12,2,11,0,4,1,40,9,1
41951,36,1,12,2,9,3,4,0,44,38,1
41952,32,2,9,4,9,5,2,0,50,38,1
41953,52,3,11,2,11,0,4,1,60,38,1
41954,59,3,15,2,2,0,4,1,49,38,1
41955,51,1,9,2,0,3,4,0,40,38,1
41956,61,8,7,2,14,0,4,1,2,38,1
41957,51,3,10,2,9,0,4,1,65,38,1
41958,45,3,1,2,11,0,4,1,40,38,1
41959,53,3,9,2,9,0,4,1,50,38,1
41960,44,3,10,2,2,0,4,1,70,38,1
41961,24,3,9,2,11,0,4,1,44,38,1
41962,48,3,7,3,12,0,4,1,40,38,1
41963,42,4,15,2,4,0,4,1,55,38,1
41964,30,4,10,2,3,0,4,1,60,41,1
41965,41,3,15,2,11,0,4,1,50,38,1
41966,60,4,10,2,3,0,4,1,60,38,1
41967,43,3,15,2,11,0,4,1,71,38,1
41968,46,3,7,2,3,0,4,1,50,38,1
41969,36,3,12,2,3,0,4,1,60,38,1
41970,61,3,10,2,3,0,2,1,40,36,1
41971,38,4,11,2,3,0,4,1,40,38,1
41972,69,3,10,2,3,0,4,1,45,38,1
41973,36,5,9,2,3,0,4,1,50,38,1
41974,40,2,12,4,9,5,4,0,40,38,1
41975,28,3,11,2,9,0,4,1,39,38,1
41976,55,1,10,2,9,4,4,0,40,38,1
41977,38,3,7,2,11,0,4,1,50,38,1
41978,62,3,5,2,12,0,4,1,59,38,1
41979,49,3,14,2,9,0,1,1,50,29,1
41980,36,3,9,2,9,0,4,1,50,38,1
41981,47,3,9,2,11,0,4,1,60,38,1
41982,44,3,9,2,11,0,4,1,45,38,1
41983,54,4,9,2,9,0,1,1,39,19,1
41984,34,3,12,3,9,0,4,1,44,38,1
41985,40,0,12,2,9,0,4,1,39,38,1
41986,59,3,8,0,9,2,4,1,50,38,1
41987,42,3,12,2,10,0,4,1,50,38,1
41988,40,3,10,2,11,0,4,1,55,38,1
41989,38,1,9,2,3,0,3,1,50,38,1
41990,50,3,9,2,11,0,4,1,60,40,1
41991,28,3,11,3,3,4,4,1,65,38,1
41992,42,4,10,2,3,0,4,1,35,38,1
41993,48,0,11,4,3,5,4,1,55,38,1
41994,41,3,9,2,0,3,4,0,40,38,1
41995,42,3,9,2,11,0,4,1,50,38,1
41996,46,3,15,2,12,0,4,1,40,38,1
41997,43,2,11,2,6,0,2,0,40,10,1
41998,60,3,11,2,2,0,4,1,40,38,1
41999,36,4,9,4,11,5,4,1,55,38,1
42000,61,0,15,2,0,0,4,1,40,38,1
42001,29,1,11,2,8,3,4,0,40,38,1
42002,47,3,15,2,9,0,4,1,40,38,1
42003,48,3,8,2,12,0,4,1,40,38,1
42004,59,3,15,2,2,0,4,1,40,38,1
42005,44,4,9,2,3,0,4,1,60,38,1
42006,38,3,14,2,9,2,4,0,60,38,1
42007,40,3,11,2,6,0,4,1,40,38,1
42008,54,3,14,2,9,0,3,1,40,29,1
42009,38,3,9,2,9,0,4,1,50,38,1
42010,58,3,10,2,3,0,4,1,30,38,1
42011,49,3,9,2,3,0,4,1,45,38,1
42012,48,3,12,2,3,0,4,1,40,38,1
42013,57,3,9,2,9,0,4,1,24,38,1
42014,43,3,15,2,5,0,4,1,40,38,1
42015,41,5,10,2,9,0,4,1,40,38,1
42016,50,3,9,2,1,0,4,0,20,38,1
42017,62,8,11,2,14,0,4,1,40,38,1
42018,46,3,11,2,6,0,4,1,40,38,1
42019,39,0,9,2,0,0,4,1,48,38,1
42020,44,2,9,2,9,0,4,1,35,38,1
42021,49,3,1,2,2,0,4,1,40,38,1
42022,44,3,11,2,12,0,4,1,50,38,1
42023,34,3,10,2,11,0,4,1,45,38,1
42024,52,3,11,2,2,0,4,1,49,38,1
42025,34,3,9,2,11,0,4,1,40,38,1
42026,58,3,11,2,11,0,4,1,40,38,1
42027,57,3,11,2,8,0,4,1,55,38,1
42028,41,3,9,2,9,0,4,1,45,38,1
42029,51,3,15,2,2,0,4,1,40,38,1
42030,49,3,12,2,3,0,4,1,50,38,1
42031,49,1,12,2,9,0,4,1,40,38,1
42032,57,4,9,2,11,0,4,1,40,38,1
42033,43,3,9,2,9,0,4,1,40,38,1
42034,50,3,9,2,3,0,4,1,50,38,1
42035,50,8,11,2,14,0,4,1,57,38,1
42036,46,3,9,2,3,0,4,1,45,38,1
42037,26,3,15,2,2,0,4,1,45,38,1
42038,38,3,11,2,2,0,4,1,40,38,1
42039,47,3,11,2,0,0,4,1,70,38,1
42040,54,5,10,2,3,0,4,1,70,38,1
42041,45,3,15,2,0,3,4,0,40,38,1
42042,59,3,12,2,0,3,4,0,15,38,1
42043,58,4,10,0,10,3,4,1,60,38,1
42044,49,3,10,0,9,4,4,1,50,38,1
42045,48,2,14,2,9,0,4,1,45,38,1
42046,50,3,9,2,2,0,4,0,20,38,1
42047,49,3,12,2,9,0,4,1,50,38,1
42048,32,3,11,2,6,0,4,1,40,38,1
42049,54,3,9,2,2,0,4,1,45,38,1
42050,50,3,11,2,5,0,4,1,40,38,1
42051,62,3,9,2,11,0,4,1,60,38,1
42052,53,3,9,2,3,0,4,1,40,38,1
42053,36,5,11,2,3,0,4,1,65,38,1
42054,36,3,12,2,5,0,1,1,65,16,1
42055,31,3,10,4,2,4,4,1,50,38,1
42056,45,3,1,0,9,1,1,1,40,38,1
42057,34,3,9,2,3,0,4,1,45,38,1
42058,38,3,11,2,9,0,4,1,50,38,1
42059,29,3,11,2,9,0,1,1,50,18,1
42060,71,0,10,2,0,0,4,1,40,38,1
42061,51,3,15,2,3,0,4,1,50,38,1
42062,37,5,14,2,9,0,4,1,50,38,1
42063,46,3,8,2,3,0,4,1,60,38,1
42064,38,3,9,2,9,0,4,1,40,38,1
42065,49,3,7,2,9,1,4,0,60,38,1
42066,40,3,1,2,5,0,4,1,40,38,1
42067,38,5,9,0,9,5,4,0,40,38,1
42068,43,3,15,2,11,0,4,1,40,38,1
42069,37,3,13,4,9,5,4,0,35,38,1
42070,43,3,10,1,0,2,4,0,35,38,1
42071,45,3,9,2,3,0,4,1,55,38,1
42072,38,3,9,2,2,4,4,0,50,40,1
42073,54,3,9,2,3,0,4,1,55,38,1
42074,31,3,9,2,3,0,3,1,42,38,1
42075,34,3,15,2,9,0,4,1,50,38,1
42076,51,3,11,2,3,0,4,1,60,38,1
42077,36,3,9,2,11,0,4,1,42,38,1
